"jahr";"ort";"bfsnr";"rubrik";"thema";"wert";"einheit"
2017;"Hausen am Albis";4;"Strom";"PV";49;"Anzahl"
2018;"Hausen am Albis";4;"Strom";"PV";2855.04;"kW"
2018;"Hausen am Albis";4;"Strom";"PV";2855.04;"MWh"
2018;"Hausen am Albis";4;"Strom";"PV";56;"Anzahl"
2019;"Hausen am Albis";4;"Strom";"PV";2993.81;"kW"
2019;"Hausen am Albis";4;"Strom";"PV";2993.81;"MWh"
2019;"Hausen am Albis";4;"Strom";"PV";62;"Anzahl"
2020;"Hausen am Albis";4;"Strom";"PV";3110.07;"kW"
2020;"Hausen am Albis";4;"Strom";"PV";3110.07;"MWh"
2020;"Hausen am Albis";4;"Strom";"PV";69;"Anzahl"
2021;"Hausen am Albis";4;"Strom";"PV";3281.14;"kW"
2021;"Hausen am Albis";4;"Strom";"PV";3281.14;"MWh"
2021;"Hausen am Albis";4;"Strom";"PV";75;"Anzahl"
2022;"Hausen am Albis";4;"Strom";"PV";3696.07;"kW"
2022;"Hausen am Albis";4;"Strom";"PV";3696.07;"MWh"
2022;"Hausen am Albis";4;"Strom";"PV";89;"Anzahl"
2023;"Hausen am Albis";4;"Strom";"PV";4042.7400000000002;"kW"
2023;"Hausen am Albis";4;"Strom";"PV";4042.7400000000002;"MWh"
2023;"Hausen am Albis";4;"Strom";"PV";109;"Anzahl"
2024;"Hausen am Albis";4;"Strom";"PV";4417.76;"kW"
2024;"Hausen am Albis";4;"Strom";"PV";4417.76;"MWh"
2024;"Hausen am Albis";4;"Strom";"PV";133;"Anzahl"
2025;"Hausen am Albis";4;"Strom";"PV";4448.08;"kW"
2025;"Hausen am Albis";4;"Strom";"PV";4448.08;"MWh"
2025;"Hausen am Albis";4;"Strom";"PV";135;"Anzahl"
1990;"Hedingen";5;"Strom";"PV";0;"kW"
1990;"Hedingen";5;"Strom";"PV";0;"MWh"
1990;"Hedingen";5;"Strom";"PV";0;"Anzahl"
1991;"Hedingen";5;"Strom";"PV";0;"kW"
1991;"Hedingen";5;"Strom";"PV";0;"MWh"
1991;"Hedingen";5;"Strom";"PV";0;"Anzahl"
1992;"Hedingen";5;"Strom";"PV";0;"kW"
1992;"Hedingen";5;"Strom";"PV";0;"MWh"
1992;"Hedingen";5;"Strom";"PV";0;"Anzahl"
1993;"Hedingen";5;"Strom";"PV";0;"kW"
1993;"Hedingen";5;"Strom";"PV";0;"MWh"
1993;"Hedingen";5;"Strom";"PV";0;"Anzahl"
1994;"Hedingen";5;"Strom";"PV";0;"kW"
1994;"Hedingen";5;"Strom";"PV";0;"MWh"
1994;"Hedingen";5;"Strom";"PV";0;"Anzahl"
1995;"Hedingen";5;"Strom";"PV";0;"kW"
1995;"Hedingen";5;"Strom";"PV";0;"MWh"
1995;"Hedingen";5;"Strom";"PV";0;"Anzahl"
1996;"Hedingen";5;"Strom";"PV";0;"kW"
1996;"Hedingen";5;"Strom";"PV";0;"MWh"
1996;"Hedingen";5;"Strom";"PV";0;"Anzahl"
1997;"Hedingen";5;"Strom";"PV";83;"kW"
1997;"Hedingen";5;"Strom";"PV";83;"MWh"
1997;"Hedingen";5;"Strom";"PV";3;"Anzahl"
1998;"Hedingen";5;"Strom";"PV";83;"kW"
1998;"Hedingen";5;"Strom";"PV";83;"MWh"
1998;"Hedingen";5;"Strom";"PV";3;"Anzahl"
1999;"Hedingen";5;"Strom";"PV";96;"kW"
1999;"Hedingen";5;"Strom";"PV";96;"MWh"
1999;"Hedingen";5;"Strom";"PV";4;"Anzahl"
2000;"Hedingen";5;"Strom";"PV";96;"kW"
2000;"Hedingen";5;"Strom";"PV";96;"MWh"
2000;"Hedingen";5;"Strom";"PV";4;"Anzahl"
2001;"Hedingen";5;"Strom";"PV";96;"kW"
2001;"Hedingen";5;"Strom";"PV";96;"MWh"
2001;"Hedingen";5;"Strom";"PV";4;"Anzahl"
2002;"Hedingen";5;"Strom";"PV";128.4;"kW"
2002;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2002;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2003;"Hedingen";5;"Strom";"PV";128.4;"kW"
2003;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2003;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2004;"Hedingen";5;"Strom";"PV";128.4;"kW"
2004;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2004;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2005;"Hedingen";5;"Strom";"PV";128.4;"kW"
2005;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2005;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2006;"Hedingen";5;"Strom";"PV";128.4;"kW"
2006;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2006;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2007;"Hedingen";5;"Strom";"PV";128.4;"kW"
2007;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2007;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2008;"Hedingen";5;"Strom";"PV";128.4;"kW"
2008;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2008;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2009;"Hedingen";5;"Strom";"PV";128.4;"kW"
2009;"Hedingen";5;"Strom";"PV";128.4;"MWh"
2009;"Hedingen";5;"Strom";"PV";5;"Anzahl"
2010;"Hedingen";5;"Strom";"PV";133;"kW"
2010;"Hedingen";5;"Strom";"PV";133;"MWh"
2010;"Hedingen";5;"Strom";"PV";6;"Anzahl"
2011;"Hedingen";5;"Strom";"PV";345.99;"kW"
2011;"Hedingen";5;"Strom";"PV";345.99;"MWh"
2011;"Hedingen";5;"Strom";"PV";14;"Anzahl"
2012;"Hedingen";5;"Strom";"PV";392.66;"kW"
2012;"Hedingen";5;"Strom";"PV";392.66;"MWh"
2012;"Hedingen";5;"Strom";"PV";17;"Anzahl"
2013;"Hedingen";5;"Strom";"PV";429.61;"kW"
2013;"Hedingen";5;"Strom";"PV";429.61;"MWh"
2013;"Hedingen";5;"Strom";"PV";21;"Anzahl"
2014;"Hedingen";5;"Strom";"PV";918.87;"kW"
2014;"Hedingen";5;"Strom";"PV";918.87;"MWh"
2014;"Hedingen";5;"Strom";"PV";27;"Anzahl"
2015;"Hedingen";5;"Strom";"PV";1284.95;"kW"
2015;"Hedingen";5;"Strom";"PV";1284.95;"MWh"
2015;"Hedingen";5;"Strom";"PV";31;"Anzahl"
2016;"Hedingen";5;"Strom";"PV";1502.25;"kW"
2016;"Hedingen";5;"Strom";"PV";1502.25;"MWh"
2016;"Hedingen";5;"Strom";"PV";39;"Anzahl"
2017;"Hedingen";5;"Strom";"PV";1679.73;"kW"
2017;"Hedingen";5;"Strom";"PV";1679.73;"MWh"
2017;"Hedingen";5;"Strom";"PV";49;"Anzahl"
2018;"Hedingen";5;"Strom";"PV";1749.33;"kW"
2018;"Hedingen";5;"Strom";"PV";1749.33;"MWh"
2018;"Hedingen";5;"Strom";"PV";57;"Anzahl"
2019;"Hedingen";5;"Strom";"PV";2031.7;"kW"
2019;"Hedingen";5;"Strom";"PV";2031.7;"MWh"
2019;"Hedingen";5;"Strom";"PV";66;"Anzahl"
2020;"Hedingen";5;"Strom";"PV";2340.16;"kW"
2020;"Hedingen";5;"Strom";"PV";2340.16;"MWh"
2020;"Hedingen";5;"Strom";"PV";80;"Anzahl"
2021;"Hedingen";5;"Strom";"PV";2502.62;"kW"
2021;"Hedingen";5;"Strom";"PV";2502.62;"MWh"
2021;"Hedingen";5;"Strom";"PV";93;"Anzahl"
2022;"Hedingen";5;"Strom";"PV";2820.8;"kW"
2022;"Hedingen";5;"Strom";"PV";2820.8;"MWh"
2022;"Hedingen";5;"Strom";"PV";107;"Anzahl"
2023;"Hedingen";5;"Strom";"PV";3352.36;"kW"
2023;"Hedingen";5;"Strom";"PV";3352.36;"MWh"
2023;"Hedingen";5;"Strom";"PV";149;"Anzahl"
2024;"Hedingen";5;"Strom";"PV";4092.63;"kW"
2024;"Hedingen";5;"Strom";"PV";4092.63;"MWh"
2024;"Hedingen";5;"Strom";"PV";191;"Anzahl"
2025;"Hedingen";5;"Strom";"PV";4189.53;"kW"
2025;"Hedingen";5;"Strom";"PV";4189.53;"MWh"
2025;"Hedingen";5;"Strom";"PV";196;"Anzahl"
1990;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1990;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1990;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1991;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1991;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1991;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1992;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1992;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1992;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1993;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1993;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1993;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1994;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1994;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1994;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1995;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1995;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1995;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1996;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1996;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1996;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1997;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1997;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1997;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1998;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1998;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1998;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
1999;"Kappel am Albis";6;"Strom";"PV";0;"kW"
1999;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
1999;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2000;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2000;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2000;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2001;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2001;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2001;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2002;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2002;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2002;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2003;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2003;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2003;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2004;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2004;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2004;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2005;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2005;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2005;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2006;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2006;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2006;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2007;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2007;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2007;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2008;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2008;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2008;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2009;"Kappel am Albis";6;"Strom";"PV";0;"kW"
2009;"Kappel am Albis";6;"Strom";"PV";0;"MWh"
2009;"Kappel am Albis";6;"Strom";"PV";0;"Anzahl"
2010;"Kappel am Albis";6;"Strom";"PV";2.2;"kW"
2010;"Kappel am Albis";6;"Strom";"PV";2.2;"MWh"
2010;"Kappel am Albis";6;"Strom";"PV";1;"Anzahl"
2011;"Kappel am Albis";6;"Strom";"PV";7.7;"kW"
2011;"Kappel am Albis";6;"Strom";"PV";7.7;"MWh"
2011;"Kappel am Albis";6;"Strom";"PV";2;"Anzahl"
2012;"Kappel am Albis";6;"Strom";"PV";104.32000000000001;"kW"
2012;"Kappel am Albis";6;"Strom";"PV";104.32000000000001;"MWh"
2012;"Kappel am Albis";6;"Strom";"PV";6;"Anzahl"
2013;"Kappel am Albis";6;"Strom";"PV";217.52;"kW"
2013;"Kappel am Albis";6;"Strom";"PV";217.52;"MWh"
2013;"Kappel am Albis";6;"Strom";"PV";7;"Anzahl"
2014;"Kappel am Albis";6;"Strom";"PV";229.52;"kW"
2014;"Kappel am Albis";6;"Strom";"PV";229.52;"MWh"
2014;"Kappel am Albis";6;"Strom";"PV";13;"Anzahl"
2015;"Kappel am Albis";6;"Strom";"PV";254.28;"kW"
2015;"Kappel am Albis";6;"Strom";"PV";254.28;"MWh"
2015;"Kappel am Albis";6;"Strom";"PV";14;"Anzahl"
2016;"Kappel am Albis";6;"Strom";"PV";394.53000000000003;"kW"
2016;"Kappel am Albis";6;"Strom";"PV";394.53000000000003;"MWh"
2016;"Kappel am Albis";6;"Strom";"PV";17;"Anzahl"
2017;"Kappel am Albis";6;"Strom";"PV";473.04;"kW"
2017;"Kappel am Albis";6;"Strom";"PV";473.04;"MWh"
2017;"Kappel am Albis";6;"Strom";"PV";21;"Anzahl"
2018;"Kappel am Albis";6;"Strom";"PV";593.05;"kW"
2018;"Kappel am Albis";6;"Strom";"PV";593.05;"MWh"
2018;"Kappel am Albis";6;"Strom";"PV";27;"Anzahl"
2019;"Kappel am Albis";6;"Strom";"PV";603.61;"kW"
2019;"Kappel am Albis";6;"Strom";"PV";603.61;"MWh"
2019;"Kappel am Albis";6;"Strom";"PV";28;"Anzahl"
2020;"Kappel am Albis";6;"Strom";"PV";683.4300000000001;"kW"
2020;"Kappel am Albis";6;"Strom";"PV";683.4300000000001;"MWh"
2020;"Kappel am Albis";6;"Strom";"PV";33;"Anzahl"
2021;"Kappel am Albis";6;"Strom";"PV";884.9200000000001;"kW"
2021;"Kappel am Albis";6;"Strom";"PV";884.9200000000001;"MWh"
2021;"Kappel am Albis";6;"Strom";"PV";40;"Anzahl"
2022;"Kappel am Albis";6;"Strom";"PV";1011.2900000000001;"kW"
2022;"Kappel am Albis";6;"Strom";"PV";1011.2900000000001;"MWh"
2022;"Kappel am Albis";6;"Strom";"PV";46;"Anzahl"
2023;"Kappel am Albis";6;"Strom";"PV";1226.48;"kW"
2023;"Kappel am Albis";6;"Strom";"PV";1226.48;"MWh"
2023;"Kappel am Albis";6;"Strom";"PV";50;"Anzahl"
2024;"Kappel am Albis";6;"Strom";"PV";1941.8400000000001;"kW"
2024;"Kappel am Albis";6;"Strom";"PV";1941.8400000000001;"MWh"
2024;"Kappel am Albis";6;"Strom";"PV";69;"Anzahl"
2025;"Kappel am Albis";6;"Strom";"PV";1941.8400000000001;"kW"
2025;"Kappel am Albis";6;"Strom";"PV";1941.8400000000001;"MWh"
2025;"Kappel am Albis";6;"Strom";"PV";69;"Anzahl"
1990;"Knonau";7;"Strom";"PV";0;"kW"
1990;"Knonau";7;"Strom";"PV";0;"MWh"
1990;"Knonau";7;"Strom";"PV";0;"Anzahl"
1991;"Knonau";7;"Strom";"PV";0;"kW"
1991;"Knonau";7;"Strom";"PV";0;"MWh"
1991;"Knonau";7;"Strom";"PV";0;"Anzahl"
1992;"Knonau";7;"Strom";"PV";0;"kW"
1992;"Knonau";7;"Strom";"PV";0;"MWh"
1992;"Knonau";7;"Strom";"PV";0;"Anzahl"
1993;"Knonau";7;"Strom";"PV";0;"kW"
1993;"Knonau";7;"Strom";"PV";0;"MWh"
1993;"Knonau";7;"Strom";"PV";0;"Anzahl"
1994;"Knonau";7;"Strom";"PV";0;"kW"
1994;"Knonau";7;"Strom";"PV";0;"MWh"
1994;"Knonau";7;"Strom";"PV";0;"Anzahl"
1995;"Knonau";7;"Strom";"PV";0;"kW"
1995;"Knonau";7;"Strom";"PV";0;"MWh"
1995;"Knonau";7;"Strom";"PV";0;"Anzahl"
1996;"Knonau";7;"Strom";"PV";0;"kW"
1996;"Knonau";7;"Strom";"PV";0;"MWh"
1996;"Knonau";7;"Strom";"PV";0;"Anzahl"
1997;"Knonau";7;"Strom";"PV";0;"kW"
1997;"Knonau";7;"Strom";"PV";0;"MWh"
1997;"Knonau";7;"Strom";"PV";0;"Anzahl"
1998;"Knonau";7;"Strom";"PV";0;"kW"
1998;"Knonau";7;"Strom";"PV";0;"MWh"
1998;"Knonau";7;"Strom";"PV";0;"Anzahl"
1999;"Knonau";7;"Strom";"PV";0;"kW"
1999;"Knonau";7;"Strom";"PV";0;"MWh"
1999;"Knonau";7;"Strom";"PV";0;"Anzahl"
2000;"Knonau";7;"Strom";"PV";0;"kW"
2000;"Knonau";7;"Strom";"PV";0;"MWh"
2000;"Knonau";7;"Strom";"PV";0;"Anzahl"
2001;"Knonau";7;"Strom";"PV";0;"kW"
2001;"Knonau";7;"Strom";"PV";0;"MWh"
2001;"Knonau";7;"Strom";"PV";0;"Anzahl"
2002;"Knonau";7;"Strom";"PV";0;"kW"
2002;"Knonau";7;"Strom";"PV";0;"MWh"
2002;"Knonau";7;"Strom";"PV";0;"Anzahl"
2003;"Knonau";7;"Strom";"PV";0;"kW"
2003;"Knonau";7;"Strom";"PV";0;"MWh"
2003;"Knonau";7;"Strom";"PV";0;"Anzahl"
2004;"Knonau";7;"Strom";"PV";0;"kW"
2004;"Knonau";7;"Strom";"PV";0;"MWh"
2004;"Knonau";7;"Strom";"PV";0;"Anzahl"
2005;"Knonau";7;"Strom";"PV";0;"kW"
2005;"Knonau";7;"Strom";"PV";0;"MWh"
2005;"Knonau";7;"Strom";"PV";0;"Anzahl"
2006;"Knonau";7;"Strom";"PV";0;"kW"
2006;"Knonau";7;"Strom";"PV";0;"MWh"
2006;"Knonau";7;"Strom";"PV";0;"Anzahl"
2007;"Knonau";7;"Strom";"PV";54.52;"kW"
2007;"Knonau";7;"Strom";"PV";54.52;"MWh"
2007;"Knonau";7;"Strom";"PV";1;"Anzahl"
2008;"Knonau";7;"Strom";"PV";54.52;"kW"
2008;"Knonau";7;"Strom";"PV";54.52;"MWh"
2008;"Knonau";7;"Strom";"PV";1;"Anzahl"
2009;"Knonau";7;"Strom";"PV";420.62;"kW"
2009;"Knonau";7;"Strom";"PV";420.62;"MWh"
2009;"Knonau";7;"Strom";"PV";2;"Anzahl"
2010;"Knonau";7;"Strom";"PV";422.82000000000005;"kW"
2010;"Knonau";7;"Strom";"PV";422.82000000000005;"MWh"
2010;"Knonau";7;"Strom";"PV";3;"Anzahl"
2011;"Knonau";7;"Strom";"PV";2764.0600000000004;"kW"
2011;"Knonau";7;"Strom";"PV";2764.0600000000004;"MWh"
2011;"Knonau";7;"Strom";"PV";12;"Anzahl"
2012;"Knonau";7;"Strom";"PV";2789.8100000000004;"kW"
2012;"Knonau";7;"Strom";"PV";2789.8100000000004;"MWh"
2012;"Knonau";7;"Strom";"PV";14;"Anzahl"
2013;"Knonau";7;"Strom";"PV";3147.7900000000004;"kW"
2013;"Knonau";7;"Strom";"PV";3147.7900000000004;"MWh"
2013;"Knonau";7;"Strom";"PV";20;"Anzahl"
2014;"Knonau";7;"Strom";"PV";3262.92;"kW"
2014;"Knonau";7;"Strom";"PV";3262.92;"MWh"
2014;"Knonau";7;"Strom";"PV";24;"Anzahl"
2015;"Knonau";7;"Strom";"PV";3371.8900000000003;"kW"
2015;"Knonau";7;"Strom";"PV";3371.8900000000003;"MWh"
2015;"Knonau";7;"Strom";"PV";28;"Anzahl"
2016;"Knonau";7;"Strom";"PV";4182.06;"kW"
2016;"Knonau";7;"Strom";"PV";4182.06;"MWh"
2016;"Knonau";7;"Strom";"PV";49;"Anzahl"
2017;"Knonau";7;"Strom";"PV";4534.58;"kW"
2017;"Knonau";7;"Strom";"PV";4534.58;"MWh"
2017;"Knonau";7;"Strom";"PV";64;"Anzahl"
2018;"Knonau";7;"Strom";"PV";4600.4400000000005;"kW"
2018;"Knonau";7;"Strom";"PV";4600.4400000000005;"MWh"
2018;"Knonau";7;"Strom";"PV";67;"Anzahl"
2019;"Knonau";7;"Strom";"PV";4651.92;"kW"
2019;"Knonau";7;"Strom";"PV";4651.92;"MWh"
2019;"Knonau";7;"Strom";"PV";71;"Anzahl"
2020;"Knonau";7;"Strom";"PV";4872.610000000001;"kW"
2020;"Knonau";7;"Strom";"PV";4872.610000000001;"MWh"
2020;"Knonau";7;"Strom";"PV";78;"Anzahl"
2021;"Knonau";7;"Strom";"PV";4998.87;"kW"
2021;"Knonau";7;"Strom";"PV";4998.87;"MWh"
2021;"Knonau";7;"Strom";"PV";82;"Anzahl"
2022;"Knonau";7;"Strom";"PV";5470.75;"kW"
2022;"Knonau";7;"Strom";"PV";5470.75;"MWh"
2022;"Knonau";7;"Strom";"PV";94;"Anzahl"
2023;"Knonau";7;"Strom";"PV";6105.93;"kW"
2023;"Knonau";7;"Strom";"PV";6105.93;"MWh"
2023;"Knonau";7;"Strom";"PV";116;"Anzahl"
2024;"Knonau";7;"Strom";"PV";6784.57;"kW"
2024;"Knonau";7;"Strom";"PV";6784.57;"MWh"
2024;"Knonau";7;"Strom";"PV";131;"Anzahl"
2025;"Knonau";7;"Strom";"PV";6936.57;"kW"
2025;"Knonau";7;"Strom";"PV";6936.57;"MWh"
2025;"Knonau";7;"Strom";"PV";134;"Anzahl"
1990;"Maschwanden";8;"Strom";"PV";0;"kW"
1990;"Maschwanden";8;"Strom";"PV";0;"MWh"
1990;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1991;"Maschwanden";8;"Strom";"PV";0;"kW"
1991;"Maschwanden";8;"Strom";"PV";0;"MWh"
1991;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1992;"Maschwanden";8;"Strom";"PV";0;"kW"
1992;"Maschwanden";8;"Strom";"PV";0;"MWh"
1992;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1993;"Maschwanden";8;"Strom";"PV";0;"kW"
1993;"Maschwanden";8;"Strom";"PV";0;"MWh"
1993;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1994;"Maschwanden";8;"Strom";"PV";0;"kW"
1994;"Maschwanden";8;"Strom";"PV";0;"MWh"
1994;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1995;"Maschwanden";8;"Strom";"PV";0;"kW"
1995;"Maschwanden";8;"Strom";"PV";0;"MWh"
1995;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1996;"Maschwanden";8;"Strom";"PV";0;"kW"
1996;"Maschwanden";8;"Strom";"PV";0;"MWh"
1996;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1997;"Maschwanden";8;"Strom";"PV";0;"kW"
1997;"Maschwanden";8;"Strom";"PV";0;"MWh"
1997;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1998;"Maschwanden";8;"Strom";"PV";0;"kW"
1998;"Maschwanden";8;"Strom";"PV";0;"MWh"
1998;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
1999;"Maschwanden";8;"Strom";"PV";0;"kW"
1999;"Maschwanden";8;"Strom";"PV";0;"MWh"
1999;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2000;"Maschwanden";8;"Strom";"PV";0;"kW"
2000;"Maschwanden";8;"Strom";"PV";0;"MWh"
2000;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2001;"Maschwanden";8;"Strom";"PV";0;"kW"
2001;"Maschwanden";8;"Strom";"PV";0;"MWh"
2001;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2002;"Maschwanden";8;"Strom";"PV";0;"kW"
2002;"Maschwanden";8;"Strom";"PV";0;"MWh"
2002;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2003;"Maschwanden";8;"Strom";"PV";0;"kW"
2003;"Maschwanden";8;"Strom";"PV";0;"MWh"
2003;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2004;"Maschwanden";8;"Strom";"PV";0;"kW"
2004;"Maschwanden";8;"Strom";"PV";0;"MWh"
2004;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2005;"Maschwanden";8;"Strom";"PV";0;"kW"
2005;"Maschwanden";8;"Strom";"PV";0;"MWh"
2005;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2006;"Maschwanden";8;"Strom";"PV";0;"kW"
2006;"Maschwanden";8;"Strom";"PV";0;"MWh"
2006;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2007;"Maschwanden";8;"Strom";"PV";0;"kW"
2007;"Maschwanden";8;"Strom";"PV";0;"MWh"
2007;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2008;"Maschwanden";8;"Strom";"PV";0;"kW"
2008;"Maschwanden";8;"Strom";"PV";0;"MWh"
2008;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2009;"Maschwanden";8;"Strom";"PV";0;"kW"
2009;"Maschwanden";8;"Strom";"PV";0;"MWh"
2009;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2010;"Maschwanden";8;"Strom";"PV";0;"kW"
2010;"Maschwanden";8;"Strom";"PV";0;"MWh"
2010;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2011;"Maschwanden";8;"Strom";"PV";0;"kW"
2011;"Maschwanden";8;"Strom";"PV";0;"MWh"
2011;"Maschwanden";8;"Strom";"PV";0;"Anzahl"
2012;"Maschwanden";8;"Strom";"PV";60;"kW"
2012;"Maschwanden";8;"Strom";"PV";60;"MWh"
2012;"Maschwanden";8;"Strom";"PV";1;"Anzahl"
2013;"Maschwanden";8;"Strom";"PV";60;"kW"
2013;"Maschwanden";8;"Strom";"PV";60;"MWh"
2013;"Maschwanden";8;"Strom";"PV";1;"Anzahl"
2014;"Maschwanden";8;"Strom";"PV";73.09;"kW"
2014;"Maschwanden";8;"Strom";"PV";73.09;"MWh"
2014;"Maschwanden";8;"Strom";"PV";2;"Anzahl"
2015;"Maschwanden";8;"Strom";"PV";321.92;"kW"
2015;"Maschwanden";8;"Strom";"PV";321.92;"MWh"
2015;"Maschwanden";8;"Strom";"PV";5;"Anzahl"
2016;"Maschwanden";8;"Strom";"PV";321.92;"kW"
2016;"Maschwanden";8;"Strom";"PV";321.92;"MWh"
2016;"Maschwanden";8;"Strom";"PV";5;"Anzahl"
2017;"Maschwanden";8;"Strom";"PV";327.72;"kW"
2017;"Maschwanden";8;"Strom";"PV";327.72;"MWh"
2017;"Maschwanden";8;"Strom";"PV";6;"Anzahl"
2018;"Maschwanden";8;"Strom";"PV";345.72;"kW"
2018;"Maschwanden";8;"Strom";"PV";345.72;"MWh"
2018;"Maschwanden";8;"Strom";"PV";7;"Anzahl"
2019;"Maschwanden";8;"Strom";"PV";373.58;"kW"
2019;"Maschwanden";8;"Strom";"PV";373.58;"MWh"
2019;"Maschwanden";8;"Strom";"PV";10;"Anzahl"
2020;"Maschwanden";8;"Strom";"PV";373.58;"kW"
2020;"Maschwanden";8;"Strom";"PV";373.58;"MWh"
2020;"Maschwanden";8;"Strom";"PV";10;"Anzahl"
2021;"Maschwanden";8;"Strom";"PV";486.18;"kW"
2021;"Maschwanden";8;"Strom";"PV";486.18;"MWh"
2021;"Maschwanden";8;"Strom";"PV";15;"Anzahl"
2022;"Maschwanden";8;"Strom";"PV";521.86;"kW"
